Interval Duration,Data Packets,Missing Slots,Max Data Gap,Min Data Gap
-0.6315615192981497,-0.6041824281701477,-0.6812568496402415,-1.2098246171488303,-0.6446779905288927
-0.6915110748921051,-0.6903220062605923,-0.6812568496402415,-1.7605901733486944,0.8422099849085549
-0.5681489761478338,-0.5180428500797032,0.46143338900348024,0.6370950303404423,-0.6351611902036997
-0.5116497012187625,-0.47497306103448095,0.6899714367322246,0.6035593253810373,-0.6454465073788409
-0.5114580189596023,-0.47497306103448095,0.6899714367322246,0.639324557161785,-0.6423340141365504
-0.6831783509918633,-0.6903220062605923,-0.9097948973689859,-2.5752026868921725,-0.6943711439541599
-0.631590289618474,-0.6903220062605923,-0.9097948973689859,-0.40711347622120975,3.395235769050929
-0.3245488758174992,-0.30269390485359193,-0.45271880191149716,0.1691230092381164,-0.7807182815839052
-0.6315754848911405,-0.6041824281701477,0.2328953412747359,-0.6273522470267637,-0.649250665786085
1.3606375733467853,0.68791124318652,2.9753519140196683,1.7665099406204972,0.8852170417392721
1.8358671629785475,1.9800049145431877,-0.6812568496402415,0.6977109981328877,-0.19619290458934896
-0.5654207705849207,-0.5180428500797032,0.004357293545991548,0.6405604166993013,-0.6497502017385514
-0.6836038520418253,-0.64725221721537,-0.45271880191149716,-1.6319906135978437,-0.732839681832127
0.3177784945047619,0.3864227198699642,-0.9097948973689859,-0.4005629679765744,0.9023122721125663
-0.5107101704456741,-0.47497306103448095,0.46143338900348024,0.6388514900494395,-0.6448146157466613
0.6319726894436808,0.7740508212769645,-0.9097948973689859,0.21527987313742727,-0.19473272257444718
-0.5653519016306445,-0.5180428500797032,0.46143338900348024,0.6374685043765053,-0.6417661655751998
1.5128718273616077,1.6354466021814096,-0.9097948973689859,-0.29266518721861784,0.8736892889900478
0.30691068581678344,0.34335293082474194,-1.1383329450977302,-0.30513469306509206,0.8746883608949805
